,total,objectIDs
11314,27413,379429
11315,27413,379435
11316,27413,379430
11317,27413,379442
11318,27413,379437
11319,27413,379426
11320,27413,379433
11321,27413,379427
11322,27413,380143
11323,27413,380144
11324,27413,382306
11325,27413,415952
11326,27413,415971
11327,27413,415960
11328,27413,415972
11329,27413,415959
11330,27413,415955
11331,27413,415968
11332,27413,415966
11333,27413,415953
11334,27413,415956
11335,27413,415973
11336,27413,415965
11337,27413,415967
11338,27413,415974
11339,27413,415963
11340,27413,415969
11341,27413,415970
11342,27413,415958
11343,27413,384403
11344,27413,384421
11345,27413,384422
11346,27413,384420
11347,27413,386333
11348,27413,393248
11349,27413,394501
11350,27413,355333
11351,27413,355338
11352,27413,355042
11353,27413,355028
11354,27413,355331
11355,27413,355332
11356,27413,355340
11357,27413,355636
11358,27413,355643
11359,27413,355631
11360,27413,355813
11361,27413,355638
11362,27413,355646
11363,27413,355818
11364,27413,355507
11365,27413,355640
11366,27413,355819
11367,27413,355641
11368,27413,355635
11369,27413,355632
11370,27413,355644
11371,27413,355639
11372,27413,355634
11373,27413,355642
11374,27413,355810
11375,27413,356053
11376,27413,356056
11377,27413,356070
11378,27413,356071
11379,27413,356263
11380,27413,356109
11381,27413,356262
11382,27413,356258
11383,27413,356055
11384,27413,356250
11385,27413,356091
11386,27413,356058
11387,27413,356274
11388,27413,356099
11389,27413,356062
11390,27413,356102
11391,27413,356272
11392,27413,358879
11393,27413,359015
11394,27413,359617
11395,27413,359547
11396,27413,359625
11397,27413,359654
11398,27413,359466
11399,27413,359468
11400,27413,359469
11401,27413,359402
11402,27413,359836
11403,27413,359544
11404,27413,359838
11405,27413,359546
11406,27413,359844
11407,27413,359545
11408,27413,359614
11409,27413,359842
11410,27413,359831
11411,27413,359548
11412,27413,359367
11413,27413,359655
11414,27413,359465
11415,27413,359462
11416,27413,359467
11417,27413,359461
11418,27413,359820
11419,27413,359463
11420,27413,359845
11421,27413,359847
11422,27413,360157
11423,27413,359848
11424,27413,360160
11425,27413,360143
11426,27413,359852
11427,27413,360163
11428,27413,360164
11429,27413,360137
11430,27413,359858
11431,27413,360155
11432,27413,360166
11433,27413,359863
11434,27413,360140
11435,27413,360142
11436,27413,359864
11437,27413,360161
11438,27413,359853
11439,27413,359849
11440,27413,360145
11441,27413,360147
11442,27413,415949
11443,27413,415950
11444,27413,415945
11445,27413,415846
11446,27413,415845
11447,27413,415944
11448,27413,415951
11449,27413,415843
11450,27413,643063
11451,27413,787766
11452,27413,3937
11453,27413,393246
11454,27413,393247
11455,27413,392383
11456,27413,398659
11457,27413,357818
11458,27413,343674
11459,27413,343923
11460,27413,343669
11461,27413,343673
11462,27413,343775
11463,27413,343905
11464,27413,343661
11465,27413,343902
11466,27413,343771
11467,27413,343841
11468,27413,343757
11469,27413,343766
11470,27413,343765
11471,27413,343764
11472,27413,343910
11473,27413,343759
11474,27413,343755
11475,27413,343835
11476,27413,343762
11477,27413,343173
11478,27413,343174
11479,27413,343177
11480,27413,343175
11481,27413,343176
11482,27413,351506
11483,27413,351538
11484,27413,351705
11485,27413,351722
11486,27413,351534
11487,27413,351826
11488,27413,351825
11489,27413,351533
11490,27413,351824
11491,27413,351822
11492,27413,351536
11493,27413,351505
11494,27413,351718
11495,27413,351709
11496,27413,351503
11497,27413,351707
11498,27413,351823
11499,27413,351827
11500,27413,355503
11501,27413,355415
11502,27413,355504
11503,27413,355416
11504,27413,355510
11505,27413,355419
11506,27413,353542
11507,27413,355337
11508,27413,355033
11509,27413,355508
11510,27413,355509
11511,27413,355413
11512,27413,355502
11513,27413,355511
11514,27413,355334
11515,27413,355025
11516,27413,354616
11517,27413,355501
11518,27413,345869
11519,27413,345602
11520,27413,345922
11521,27413,345606
11522,27413,345608
11523,27413,345611
11524,27413,345923
11525,27413,346250
11526,27413,344262
11527,27413,344276
11528,27413,344256
11529,27413,344253
11530,27413,344260
11531,27413,344269
11532,27413,344286
11533,27413,344265
11534,27413,344258
11535,27413,344277
11536,27413,344409
11537,27413,344410
11538,27413,344403
11539,27413,344405
11540,27413,344392
11541,27413,344371
11542,27413,344393
11543,27413,344390
11544,27413,344655
11545,27413,356096
11546,27413,356069
11547,27413,356254
11548,27413,356110
11549,27413,356073
11550,27413,356275
11551,27413,356253
11552,27413,356065
11553,27413,356106
11554,27413,356266
11555,27413,356278
11556,27413,356107
11557,27413,356282
11558,27413,356257
11559,27413,356273
11560,27413,356111
11561,27413,356277
11562,27413,356249
11563,27413,356264
11564,27413,355633
11565,27413,355637
11566,27413,355805
11567,27413,356247
11568,27413,356112
11569,27413,356068
11570,27413,356269
11571,27413,356270
11572,27413,356072
11573,27413,356271
11574,27413,356259
11575,27413,357042
11576,27413,357096
11577,27413,357276
11578,27413,357098
11579,27413,357066
11580,27413,357105
11581,27413,357856
11582,27413,357222
11583,27413,357082
11584,27413,357038
11585,27413,357041
11586,27413,357102
11587,27413,358160
11588,27413,357048
11589,27413,357099
11590,27413,357100
11591,27413,357095
11592,27413,357966
11593,27413,357101
11594,27413,357103
11595,27413,357104
11596,27413,357079
11597,27413,357223
11598,27413,357275
11599,27413,358171
11600,27413,358875
11601,27413,358622
11602,27413,358630
11603,27413,358878
11604,27413,348616
11605,27413,348604
11606,27413,348601
11607,27413,348599
11608,27413,348665
11609,27413,364277
11610,27413,359401
11611,27413,359403
11612,27413,359322
11613,27413,361933
11614,27413,362094
11615,27413,362109
11616,27413,373742
11617,27413,363022
11618,27413,362120
11619,27413,362137
11620,27413,362182
11621,27413,362188
11622,27413,362249
11623,27413,362199
11624,27413,362250
11625,27413,362153
11626,27413,362204
11627,27413,362181
11628,27413,362254
11629,27413,362165
11630,27413,362255
11631,27413,362183
11632,27413,362177
11633,27413,362179
11634,27413,362180
11635,27413,362701
11636,27413,362268
11637,27413,362716
11638,27413,362373
11639,27413,362715
11640,27413,389909
11641,27413,389921
11642,27413,389928
11643,27413,389925
11644,27413,386579
11645,27413,384433
11646,27413,384361
11647,27413,384449
11648,27413,384362
11649,27413,384364
11650,27413,384419
11651,27413,384363
11652,27413,387359
11653,27413,388083
11654,27413,392423
11655,27413,392436
11656,27413,392349
11657,27413,392437
11658,27413,392393
11659,27413,392425
11660,27413,392374
11661,27413,393366
11662,27413,393363
11663,27413,392443
11664,27413,392441
11665,27413,392440
11666,27413,392438
11667,27413,392416
11668,27413,392444
11669,27413,393365
11670,27413,393364
11671,27413,392328
11672,27413,393865
11673,27413,392413
11674,27413,339940
11675,27413,339928
11676,27413,339957
11677,27413,339913
11678,27413,339927
11679,27413,339956
11680,27413,370560
11681,27413,343561
11682,27413,399312
11683,27413,339891
11684,27413,339902
11685,27413,351537
11686,27413,392355
11687,27413,392353
11688,27413,343668
11689,27413,343769
11690,27413,343908
11691,27413,415947
11692,27413,415948
11693,27413,415957
11694,27413,415961
11695,27413,424045
11696,27413,423969
11697,27413,396123
11698,27413,415954
11699,27413,720537
11700,27413,720538
11701,27413,351530
11702,27413,356276
11703,27413,357107
11704,27413,357097
11705,27413,356960
11706,27413,359464
11707,27413,415943
11708,27413,415962
11709,27413,415964
11710,27413,339910
11711,27413,343761
11712,27413,336510
11713,27413,720455
11714,27413,720523
11715,27413,676592
11716,27413,408994
11717,27413,408995
11718,27413,398657
11719,27413,343178
11720,27413,344264
11721,27413,343171
11722,27413,344059
11723,27413,344064
11724,27413,389911
11725,27413,712104
11726,27413,339953
11727,27413,339954
11728,27413,339951
11729,27413,341739
11730,27413,355409
11731,27413,339697
11732,27413,339894
11733,27413,339943
11734,27413,339919
11735,27413,339945
11736,27413,339921
11737,27413,339925
11738,27413,339924
11739,27413,339933
11740,27413,336795
11741,27413,336778
11742,27413,359990
11743,27413,700351
11744,27413,350883
11745,27413,343756
11746,27413,343672
11747,27413,343767
11748,27413,343828
11749,27413,343831
11750,27413,344074
11751,27413,343822
11752,27413,344066
11753,27413,343170
11754,27413,343172
11755,27413,384401
11756,27413,384400
11757,27413,384402
11758,27413,386541
11759,27413,389754
11760,27413,352898
11761,27413,358974
11762,27413,345428
11763,27413,345619
11764,27413,346327
11765,27413,344399
11766,27413,344402
11767,27413,344397
11768,27413,356113
11769,27413,379438
11770,27413,700290
11771,27413,700312
11772,27413,362168
11773,27413,362226
11774,27413,362871
11775,27413,362867
11776,27413,362870
11777,27413,393178
11778,27413,393177
11779,27413,393244
11780,27413,393243
11781,27413,392360
11782,27413,392345
11783,27413,392361
11784,27413,394523
11785,27413,393872
11786,27413,392113
11787,27413,392117
11788,27413,343556
11789,27413,392421
11790,27413,388673
11791,27413,355506
11792,27413,362270
11793,27413,355817
11794,27413,362080
11795,27413,362286
11796,27413,371962
11797,27413,362289
11798,27413,362290
11799,27413,362291
11800,27413,355500
11801,27413,340329
11802,27413,355505
11803,27413,392399
11804,27413,399862
11805,27413,361986
11806,27413,345618
11807,27413,345876
11808,27413,344026
11809,27413,355339
11810,27413,339872
11811,27413,339897
11812,27413,339899
11813,27413,339879
11814,27413,339886
11815,27413,339898
11816,27413,339880
11817,27413,339883
11818,27413,339875
11819,27413,339868
11820,27413,339901
11821,27413,624829
11822,27413,339955
11823,27413,439763
11824,27413,839903
11825,27413,339931
11826,27413,852915
11827,27413,852913
11828,27413,343773
11829,27413,362281
11830,27413,357277
11831,27413,363023
11832,27413,362713
11833,27413,362274
11834,27413,229576
11835,27413,229495
11836,27413,229494
11837,27413,229756
11838,27413,229852
11839,27413,229855
11840,27413,229575
11841,27413,230822
11842,27413,231169
11843,27413,231144
11844,27413,231547
11845,27413,231781
11846,27413,230843
11847,27413,226378
11848,27413,226343
11849,27413,226341
11850,27413,226366
11851,27413,226431
11852,27413,226432
11853,27413,226567
11854,27413,226648
11855,27413,226693
11856,27413,226735
11857,27413,226649
11858,27413,227032
11859,27413,227461
11860,27413,227455
11861,27413,227462
11862,27413,227470
11863,27413,231896
11864,27413,231895
11865,27413,231894
11866,27413,229206
11867,27413,229204
11868,27413,229202
11869,27413,229205
11870,27413,229229
11871,27413,229207
11872,27413,229203
11873,27413,229212
11874,27413,229380
11875,27413,229181
11876,27413,229184
11877,27413,229176
11878,27413,229171
11879,27413,229167
11880,27413,229172
11881,27413,229165
11882,27413,236789
11883,27413,236301
11884,27413,236606
11885,27413,26682
11886,27413,33631
11887,27413,33684
11888,27413,33526
11889,27413,27044
11890,27413,27079
11891,27413,27081
11892,27413,25660
11893,27413,32656
11894,27413,32889
11895,27413,33239
11896,27413,34145
11897,27413,26920
11898,27413,26775
11899,27413,26757
11900,27413,26710
11901,27413,26726
11902,27413,25079
11903,27413,35701
11904,27413,193330
11905,27413,193314
11906,27413,194965
11907,27413,195216
11908,27413,195212
11909,27413,195199
11910,27413,195305
11911,27413,195584
11912,27413,134607
11913,27413,134608
11914,27413,134606
11915,27413,124223
11916,27413,124191
11917,27413,124190
11918,27413,124293
11919,27413,124257
11920,27413,124255
11921,27413,127644
11922,27413,128081
11923,27413,124193
11924,27413,125021
11925,27413,125037
11926,27413,125022
11927,27413,124374
11928,27413,127589
11929,27413,141469
11930,27413,131891
11931,27413,131888
11932,27413,133868
11933,27413,133222
11934,27413,133947
11935,27413,133949
11936,27413,133444
11937,27413,133953
11938,27413,133948
11939,27413,128745
11940,27413,129564
11941,27413,129562
11942,27413,128743
11943,27413,128777
11944,27413,128744
11945,27413,127647
11946,27413,127646
11947,27413,127660
11948,27413,127659
11949,27413,127661
11950,27413,127643
11951,27413,127645
11952,27413,127623
11953,27413,127648
11954,27413,127669
11955,27413,127718
11956,27413,127717
11957,27413,127658
11958,27413,127653
11959,27413,128017
11960,27413,128016
11961,27413,128029
11962,27413,128014
11963,27413,128021
11964,27413,128013
11965,27413,128035
11966,27413,128032
11967,27413,129585
11968,27413,129599
11969,27413,129571
11970,27413,129595
11971,27413,129594
11972,27413,129598
11973,27413,129584
11974,27413,129588
11975,27413,138297
11976,27413,159334
11977,27413,159379
11978,27413,159091
11979,27413,159124
11980,27413,159176
11981,27413,159171
11982,27413,159019
11983,27413,159046
11984,27413,159216
11985,27413,159227
11986,27413,159006
11987,27413,173596
11988,27413,173569
11989,27413,173595
11990,27413,173597
11991,27413,173477
11992,27413,173543
11993,27413,173518
11994,27413,173825
11995,27413,173737
11996,27413,173738
11997,27413,173739
11998,27413,173740
11999,27413,173736
12000,27413,174330
12001,27413,174321
12002,27413,174338
12003,27413,174326
12004,27413,174402
12005,27413,174206
12006,27413,174224
12007,27413,174236
12008,27413,174252
12009,27413,173921
12010,27413,173995
12011,27413,174000
12012,27413,173999
12013,27413,173988
12014,27413,174280
12015,27413,174277
12016,27413,174303
12017,27413,174276
12018,27413,174318
12019,27413,174218
12020,27413,174444
12021,27413,174422
12022,27413,174491
12023,27413,174498
12024,27413,174511
12025,27413,174688
12026,27413,174592
12027,27413,174595
12028,27413,174590
12029,27413,174596
12030,27413,174605
12031,27413,174583
12032,27413,174623
12033,27413,174638
12034,27413,174637
12035,27413,174560
12036,27413,174480
12037,27413,174591
12038,27413,174639
12039,27413,170279
12040,27413,170293
12041,27413,170311
12042,27413,170312
12043,27413,170313
12044,27413,170082
12045,27413,170066
12046,27413,170063
12047,27413,170083
12048,27413,170075
12049,27413,170109
12050,27413,170152
12051,27413,170190
12052,27413,170151
12053,27413,170153
12054,27413,170222
12055,27413,169993
12056,27413,170369
12057,27413,170357
12058,27413,170389
12059,27413,170390
12060,27413,170356
12061,27413,170154
12062,27413,170031
12063,27413,169788
12064,27413,169758
12065,27413,169754
12066,27413,169750
12067,27413,169795
12068,27413,169757
12069,27413,169759
12070,27413,169751
12071,27413,169797
12072,27413,169807
12073,27413,169821
12074,27413,169809
12075,27413,169837
12076,27413,169805
12077,27413,169816
12078,27413,169811
12079,27413,169812
12080,27413,169813
12081,27413,169885
12082,27413,169859
12083,27413,169892
12084,27413,169855
12085,27413,169854
12086,27413,169935
12087,27413,169955
12088,27413,169804
12089,27413,169852
12090,27413,169853
12091,27413,169752
12092,27413,169637
12093,27413,169636
12094,27413,172093
12095,27413,172903
12096,27413,172413
12097,27413,173326
12098,27413,173311
12099,27413,173336
12100,27413,173316
12101,27413,170562
12102,27413,170705
12103,27413,170554
12104,27413,170552
12105,27413,170496
12106,27413,170509
12107,27413,170540
12108,27413,170536
12109,27413,170503
12110,27413,170538
12111,27413,170539
12112,27413,174870
12113,27413,174947
12114,27413,174948
12115,27413,174918
12116,27413,174973
12117,27413,175009
12118,27413,175071
12119,27413,174790
12120,27413,174782
12121,27413,174852
12122,27413,174849
12123,27413,174850
12124,27413,174853
12125,27413,174917
12126,27413,174933
12127,27413,174825
12128,27413,188846
12129,27413,188864
12130,27413,159475
12131,27413,159531
12132,27413,159492
12133,27413,159483
12134,27413,159551
12135,27413,159570
12136,27413,159673
12137,27413,159585
12138,27413,159737
12139,27413,159738
12140,27413,159739
12141,27413,159740
12142,27413,159735
12143,27413,159732
12144,27413,159736
12145,27413,163991
12146,27413,163994
12147,27413,165142
12148,27413,168286
12149,27413,162833
12150,27413,162566
12151,27413,162559
12152,27413,162560
12153,27413,159759
12154,27413,168342
12155,27413,168343
12156,27413,168330
12157,27413,168338
12158,27413,168319
12159,27413,168339
12160,27413,168303
12161,27413,168375
12162,27413,168347
12163,27413,168369
12164,27413,168364
12165,27413,159758
12166,27413,168318
12167,27413,168337
12168,27413,168377
12169,27413,141911
12170,27413,141821
12171,27413,141785
12172,27413,141901
12173,27413,146209
12174,27413,146208
12175,27413,130733
12176,27413,130674
12177,27413,154117
12178,27413,155096
12179,27413,154937
12180,27413,154116
12181,27413,155095
12182,27413,168714
12183,27413,168711
12184,27413,168697
12185,27413,168723
12186,27413,168789
12187,27413,168771
12188,27413,168788
12189,27413,168595
12190,27413,168689
12191,27413,168521
12192,27413,168527
12193,27413,168496
12194,27413,168520
12195,27413,168509
12196,27413,168510
12197,27413,168523
12198,27413,168556
12199,27413,168563
12200,27413,168566
12201,27413,168568
12202,27413,168565
12203,27413,168567
12204,27413,168437
12205,27413,168439
12206,27413,168462
12207,27413,168471
12208,27413,168456
12209,27413,168475
12210,27413,168493
12211,27413,168701
12212,27413,168519
12213,27413,188217
12214,27413,188257
12215,27413,189190
12216,27413,189192
12217,27413,188972
12218,27413,196105
12219,27413,187144
12220,27413,187157
12221,27413,188060
12222,27413,188004
12223,27413,187998
12224,27413,188022
12225,27413,188020
12226,27413,188006
12227,27413,188185
12228,27413,188021
12229,27413,190566
12230,27413,190779
12231,27413,193085
12232,27413,193190
12233,27413,193035
12234,27413,175860
12235,27413,175837
12236,27413,192346
12237,27413,196573
12238,27413,196732
12239,27413,196717
12240,27413,196722
12241,27413,196800
12242,27413,196704
12243,27413,197120
12244,27413,197100
12245,27413,209341
12246,27413,209331
12247,27413,210009
12248,27413,214328
12249,27413,213837
12250,27413,213836
12251,27413,214630
12252,27413,214656
12253,27413,214667
12254,27413,214668
12255,27413,214654
12256,27413,214618
12257,27413,214669
12258,27413,214626
12259,27413,214658
12260,27413,214625
12261,27413,214629
12262,27413,214623
12263,27413,214670
12264,27413,214599
12265,27413,214587
12266,27413,221353
12267,27413,221418
12268,27413,221434
12269,27413,221419
12270,27413,221207
12271,27413,221490
12272,27413,221488
12273,27413,221847
12274,27413,221845
12275,27413,221817
12276,27413,221880
12277,27413,221869
12278,27413,221617
12279,27413,221586
12280,27413,221561
12281,27413,221636
12282,27413,221656
12283,27413,221638
12284,27413,156121
12285,27413,156076
12286,27413,156088
12287,27413,156107
12288,27413,156128
12289,27413,156167
12290,27413,156153
12291,27413,156169
12292,27413,156143
12293,27413,156183
12294,27413,156179
12295,27413,156264
12296,27413,156247
12297,27413,156265
12298,27413,156235
12299,27413,156231
12300,27413,156234
12301,27413,156255
12302,27413,156261
12303,27413,156296
12304,27413,156315
12305,27413,156309
12306,27413,156308
12307,27413,156301
12308,27413,156340
12309,27413,156366
12310,27413,156421
12311,27413,156431
12312,27413,156425
12313,27413,156391
12314,27413,156508
12315,27413,156525
12316,27413,156507
12317,27413,156520
12318,27413,156273
12319,27413,156392
12320,27413,157200
12321,27413,157215
12322,27413,157201
12323,27413,157168
12324,27413,157148
12325,27413,157175
12326,27413,157182
12327,27413,157149
12328,27413,157337
12329,27413,157288
12330,27413,157331
12331,27413,157318
12332,27413,157328
12333,27413,157296
12334,27413,157290
12335,27413,157309
12336,27413,157302
12337,27413,157325
12338,27413,157341
12339,27413,157380
12340,27413,157371
12341,27413,157377
12342,27413,157381
12343,27413,157361
12344,27413,157385
12345,27413,156981
12346,27413,156965
12347,27413,156958
12348,27413,156982
12349,27413,156988
12350,27413,156992
12351,27413,156979
12352,27413,156967
12353,27413,156993
12354,27413,156952
12355,27413,156954
12356,27413,156974
12357,27413,156989
12358,27413,156950
12359,27413,157031
12360,27413,157430
12361,27413,157427
12362,27413,157401
12363,27413,157443
12364,27413,157434
12365,27413,157415
12366,27413,157420
12367,27413,157400
12368,27413,157442
12369,27413,157409
12370,27413,157464
12371,27413,157452
12372,27413,157465
12373,27413,157329
12374,27413,157370
12375,27413,157373
12376,27413,157447
12377,27413,157125
12378,27413,168921
12379,27413,168940
12380,27413,168926
12381,27413,168968
12382,27413,168841
12383,27413,168843
12384,27413,168894
12385,27413,168858
12386,27413,168854
12387,27413,168892
12388,27413,168862
12389,27413,168893
12390,27413,168888
12391,27413,168850
12392,27413,168853
12393,27413,169225
12394,27413,169228
12395,27413,169227
12396,27413,169226
12397,27413,169271
12398,27413,169036
12399,27413,169114
12400,27413,169190
12401,27413,169229
12402,27413,169289
12403,27413,169532
12404,27413,169510
12405,27413,169508
12406,27413,169509
12407,27413,169531
12408,27413,169530
12409,27413,169536
12410,27413,169547
12411,27413,169555
12412,27413,169551
12413,27413,169576
12414,27413,169572
12415,27413,169581
12416,27413,169577
12417,27413,169579
12418,27413,169548
12419,27413,169582
12420,27413,169580
12421,27413,169578
12422,27413,169604
12423,27413,169622
12424,27413,169682
12425,27413,169681
12426,27413,169676
12427,27413,169683
12428,27413,169674
12429,27413,169326
12430,27413,169352
12431,27413,169371
12432,27413,169357
12433,27413,169363
12434,27413,169434
12435,27413,169400
12436,27413,169433
12437,27413,169411
12438,27413,169430
12439,27413,169425
12440,27413,169439
12441,27413,169415
12442,27413,169401
12443,27413,169464
12444,27413,169479
12445,27413,169483
12446,27413,169475
12447,27413,169462
12448,27413,169426
12449,27413,169432
12450,27413,169421
12451,27413,169435
12452,27413,207341
12453,27413,207344
12454,27413,207307
12455,27413,206103
12456,27413,206102
12457,27413,206072
12458,27413,207391
12459,27413,207637
12460,27413,207634
12461,27413,216264
12462,27413,216196
12463,27413,216253
12464,27413,216470
12465,27413,238826
12466,27413,238827
12467,27413,239375
12468,27413,239371
12469,27413,227296
12470,27413,226311
12471,27413,226527
12472,27413,226529
12473,27413,226515
12474,27413,226510
12475,27413,226517
12476,27413,226516
12477,27413,226525
12478,27413,226519
12479,27413,226521
12480,27413,226518
12481,27413,226523
12482,27413,226528
12483,27413,226522
12484,27413,226520
12485,27413,226524
12486,27413,226514
12487,27413,226512
12488,27413,226526
12489,27413,226957
12490,27413,227717
12491,27413,227746
12492,27413,227921
12493,27413,227922
12494,27413,229999
12495,27413,229987
12496,27413,230009
12497,27413,230006
12498,27413,226177
12499,27413,226164
12500,27413,226158
12501,27413,226175
12502,27413,226159
12503,27413,226168
12504,27413,226165
12505,27413,226167
12506,27413,226161
12507,27413,226178
12508,27413,226160
12509,27413,226176
12510,27413,226169
12511,27413,226162
12512,27413,226179
12513,27413,226166
12514,27413,226163
12515,27413,228928
12516,27413,226952
12517,27413,226753
12518,27413,226969
12519,27413,226974
12520,27413,227016
12521,27413,228750
12522,27413,228745
12523,27413,228808
12524,27413,228744
12525,27413,228720
12526,27413,199597
12527,27413,199617
12528,27413,199619
12529,27413,199618
12530,27413,199598
12531,27413,199640
12532,27413,205617
12533,27413,198349
12534,27413,203010
12535,27413,197727
12536,27413,203502
12537,27413,199922
12538,27413,200029
12539,27413,200034
12540,27413,200039
12541,27413,200023
12542,27413,199837
12543,27413,199909
12544,27413,198803
12545,27413,198802
12546,27413,198406
12547,27413,198078
12548,27413,198082
12549,27413,201423
12550,27413,198955
12551,27413,198956
12552,27413,198053
12553,27413,198054
12554,27413,198072
12555,27413,198074
12556,27413,199627
12557,27413,199776
12558,27413,199620
12559,27413,205118
12560,27413,202267
12561,27413,204346
12562,27413,204965
12563,27413,175770
12564,27413,175748
12565,27413,175749
12566,27413,175768
12567,27413,175824
12568,27413,191373
12569,27413,200978
12570,27413,200985
12571,27413,200979
12572,27413,201556
12573,27413,201619
12574,27413,201615
12575,27413,201632
12576,27413,123839
12577,27413,124188
12578,27413,123229
12579,27413,123228
12580,27413,123240
12581,27413,123227
12582,27413,123231
12583,27413,123789
12584,27413,123739
12585,27413,122973
12586,27413,122644
12587,27413,123109
12588,27413,123099
12589,27413,123080
12590,27413,123101
12591,27413,123116
12592,27413,123123
12593,27413,123115
12594,27413,122460
12595,27413,122506
12596,27413,122462
12597,27413,122511
12598,27413,122466
12599,27413,122475
12600,27413,122463
12601,27413,122489
12602,27413,122470
12603,27413,122498
12604,27413,122461
12605,27413,122465
12606,27413,122517
12607,27413,122513
12608,27413,122602
12609,27413,122588
12610,27413,122603
12611,27413,122244
12612,27413,122338
12613,27413,122337
12614,27413,122388
12615,27413,156662
12616,27413,156724
12617,27413,156727
12618,27413,156709
12619,27413,157878
12620,27413,157930
12621,27413,157924
12622,27413,157906
12623,27413,157896
12624,27413,157635
12625,27413,157630
12626,27413,157632
12627,27413,157674
12628,27413,157723
12629,27413,157719
12630,27413,157722
12631,27413,157672
12632,27413,157726
12633,27413,157702
12634,27413,157749
12635,27413,157766
12636,27413,157734
12637,27413,157732
12638,27413,157768
12639,27413,157751
12640,27413,157771
12641,27413,157805
12642,27413,157813
12643,27413,157802
12644,27413,157796
12645,27413,157810
12646,27413,157785
12647,27413,157699
12648,27413,157721
12649,27413,157918
12650,27413,157932
12651,27413,87680
12652,27413,87976
12653,27413,90767
12654,27413,90802
12655,27413,90765
12656,27413,90805
12657,27413,90748
12658,27413,90754
12659,27413,90827
12660,27413,91234
12661,27413,90931
12662,27413,90942
12663,27413,90984
12664,27413,90987
12665,27413,90978
12666,27413,91066
12667,27413,91112
12668,27413,98481
12669,27413,98281
12670,27413,98255
12671,27413,98261
12672,27413,98257
12673,27413,98264
12674,27413,98269
12675,27413,98272
12676,27413,98275
12677,27413,98274
12678,27413,98263
12679,27413,98265
12680,27413,98258
12681,27413,98267
12682,27413,98285
12683,27413,98305
12684,27413,98284
12685,27413,98306
12686,27413,98303
12687,27413,98722
12688,27413,98741
12689,27413,98688
12690,27413,98744
12691,27413,98950
12692,27413,98996
12693,27413,99028
12694,27413,99031
12695,27413,98963
12696,27413,99558
12697,27413,99061
12698,27413,99411
12699,27413,99151
12700,27413,99656
12701,27413,99676
12702,27413,99608
12703,27413,99654
12704,27413,99594
12705,27413,99604
12706,27413,99701
12707,27413,99609
12708,27413,99606
12709,27413,99708
12710,27413,99657
12711,27413,99695
12712,27413,99700
12713,27413,99607
12714,27413,99727
12715,27413,99746
12716,27413,99777
12717,27413,100181
12718,27413,99581
12719,27413,98742
12720,27413,98727
12721,27413,99605
12722,27413,99660
12723,27413,108409
12724,27413,108576
12725,27413,108577
12726,27413,108611
12727,27413,108592
12728,27413,108714
12729,27413,108712
12730,27413,108713
12731,27413,108926
12732,27413,108953
12733,27413,108933
12734,27413,108960
12735,27413,108931
12736,27413,108952
12737,27413,108944
12738,27413,108970
12739,27413,108928
12740,27413,108936
12741,27413,108972
12742,27413,108963
12743,27413,108956
12744,27413,108971
12745,27413,108138
12746,27413,108216
12747,27413,108801
12748,27413,108775
12749,27413,108791
12750,27413,108802
12751,27413,108907
12752,27413,108912
12753,27413,108862
12754,27413,108884
12755,27413,108865
12756,27413,108864
12757,27413,108867
12758,27413,108890
12759,27413,108840
12760,27413,108872
12761,27413,108794
12762,27413,108774
12763,27413,108911
12764,27413,108582
12765,27413,108927
12766,27413,108190
12767,27413,109371
12768,27413,109291
12769,27413,109361
12770,27413,109362
12771,27413,109300
12772,27413,109373
12773,27413,109429
12774,27413,109372
12775,27413,109410
12776,27413,109411
12777,27413,109414
12778,27413,109380
12779,27413,109657
12780,27413,109651
12781,27413,109670
12782,27413,109664
12783,27413,109777
12784,27413,109793
12785,27413,109758
12786,27413,109457
12787,27413,109470
12788,27413,109491
12789,27413,109467
12790,27413,109509
12791,27413,109475
12792,27413,109468
12793,27413,109556
12794,27413,109544
12795,27413,109549
12796,27413,109562
12797,27413,109564
12798,27413,109580
12799,27413,109543
12800,27413,109574
12801,27413,109170
12802,27413,109156
12803,27413,109166
12804,27413,109168
12805,27413,109256
12806,27413,109247
12807,27413,109225
12808,27413,109226
12809,27413,109278
12810,27413,109245
12811,27413,109218
12812,27413,109244
12813,27413,109257
12814,27413,109249
12815,27413,109512
12816,27413,109480
12817,27413,109576
12818,27413,109243
12819,27413,117172
12820,27413,117175
12821,27413,117167
12822,27413,117162
12823,27413,117174
12824,27413,117163
12825,27413,117191
12826,27413,117168
12827,27413,117159
12828,27413,117165
12829,27413,117160
12830,27413,117176
12831,27413,117177
12832,27413,117161
12833,27413,117188
12834,27413,117250
12835,27413,117223
12836,27413,117282
12837,27413,117279
12838,27413,117501
12839,27413,117473
12840,27413,117711
12841,27413,117709
12842,27413,117710
12843,27413,117707
12844,27413,117685
12845,27413,117702
12846,27413,117739
12847,27413,117730
12848,27413,117333
12849,27413,117427
12850,27413,117098
12851,27413,117169
12852,27413,117251
12853,27413,117525
12854,27413,117759
12855,27413,119626
12856,27413,119625
12857,27413,119713
12858,27413,119692
12859,27413,119689
12860,27413,119675
12861,27413,119687
12862,27413,119751
12863,27413,119693
12864,27413,119733
12865,27413,119690
12866,27413,119715
12867,27413,119683
